Tx Time (sec), Rx Time (sec), Pulse Width (sec), Amplitude (V), Carrier Frequency (Hz), Leading Edge Phase (rad), SNR (dB), PRI (sec), Emitter ID, Antenna ID, General Mode, Exact Mode, Index, Received Azimuth (deg), Received Elevation (deg), Tx North (km), Tx East (km), Tx Down (km), Rx North (km), Rx East (km), Rx Down (km), Modulation Type, Chirp Bandwidth (Hz), Chirp Direction, Chip Count
0.1800000000, 0.1803669205, 0.0001100000, 0.0000048751, 8650000000.0000000000, -2.2984537714, 4.7493732163, 0.0050000000, angry_jaguar_sas, Tx-angry_jaguar_sas, Search, Staggered, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 5300000.0000000000, CHIRP_POSITIVE,0
0.1850000000, 0.1853669205, 0.0000800000, 0.0003181714, 8650000000.0000000000, -2.2984540178, 41.0429224556, 0.0030000000, angry_jaguar_sas, Tx-angry_jaguar_sas, Search, Staggered, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 5300000.0000000000, CHIRP_POSITIVE,0
0.1880000000, 0.1883669205, 0.0000950000, 0.0002350567, 8650000000.0000000000, -2.2984541656, 38.4131531762, 0.0040000000, angry_jaguar_sas, Tx-angry_jaguar_sas, Search, Staggered, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 5300000.0000000000, CHIRP_POSITIVE,0
0.1920000000, 0.1923669205, 0.0001100000, 0.0000765964, 8650000000.0000000000, -2.2984543627, 28.6738685498, 0.0050000000, angry_jaguar_sas, Tx-angry_jaguar_sas, Search, Staggered, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 5300000.0000000000, CHIRP_POSITIVE,0
0.1970000000, 0.1973669205, 0.0000800000, 0.0002664014, 8650000000.0000000000, -2.2984546091, 39.5004294933, 0.0030000000, angry_jaguar_sas, Tx-angry_jaguar_sas, Search, Staggered, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 5300000.0000000000, CHIRP_POSITIVE,0
0.2000000000, 0.2003669205, 0.0000950000, 0.0001434235, 8650000000.0000000000, -2.2984547570, 34.1221081069, 0.0040000000, angry_jaguar_sas, Tx-angry_jaguar_sas, Search, Staggered, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 5300000.0000000000, CHIRP_POSITIVE,0
0.2040000000, 0.2043669205, 0.0001100000, 0.0001281645, 8650000000.0000000000, -2.2984549541, 33.1450547452, 0.0050000000, angry_jaguar_sas, Tx-angry_jaguar_sas, Search, Staggered, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 5300000.0000000000, CHIRP_POSITIVE,0
0.2090000000, 0.2093669205, 0.0000800000, 0.0002113111, 8650000000.0000000000, -2.2984536920, 37.4881467661, 0.0030000000, angry_jaguar_sas, Tx-angry_jaguar_sas, Search, Staggered, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 5300000.0000000000, CHIRP_POSITIVE,0
0.2120000000, 0.2123669205, 0.0000950000, 0.0000672616, 8650000000.0000000000, -2.2984538398, 27.5450392317, 0.0040000000, angry_jaguar_sas, Tx-angry_jaguar_sas, Search, Staggered, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 5300000.0000000000, CHIRP_POSITIVE,0
0.2160000000, 0.2163669205, 0.0001100000, 0.0001573070, 8650000000.0000000000, -2.2984540369, 34.9246633448, 0.0050000000, angry_jaguar_sas, Tx-angry_jaguar_sas, Search, Staggered, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 5300000.0000000000, CHIRP_POSITIVE,0
