Tx Time (sec), Rx Time (sec), Pulse Width (sec), Amplitude (V), Carrier Frequency (Hz), Leading Edge Phase (rad), SNR (dB), PRI (sec), Emitter ID, Antenna ID, General Mode, Exact Mode, Index, Received Azimuth (deg), Received Elevation (deg), Tx North (km), Tx East (km), Tx Down (km), Rx North (km), Rx East (km), Rx Down (km), Modulation Type, Chirp Bandwidth (Hz), Chirp Direction, Chip Count
0.2072000000, 0.2075669205, 0.0000650000, 0.0000936205, 8803000000.0000000000, -1.2756886854, 30.4171210135, 0.0037000000, angry_weasel_sas, Tx-angry_weasel_sas, Search, LFM, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 1900000.0000000000, CHIRP_POSITIVE,0
0.2109000000, 0.2112669205, 0.0000650000, 0.0000936205, 8803000000.0000000000, -1.2756891761, 30.4171210135, 0.0037000000, angry_weasel_sas, Tx-angry_weasel_sas, Search, LFM, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 1900000.0000000000, CHIRP_POSITIVE,0
0.2146000000, 0.2149669205, 0.0000650000, 0.0000936205, 8803000000.0000000000, -1.2756881688, 30.4171210135, 0.0037000000, angry_weasel_sas, Tx-angry_weasel_sas, Search, LFM, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 1900000.0000000000, CHIRP_POSITIVE,0
0.2183000000, 0.2186669205, 0.0000650000, 0.0000936205, 8803000000.0000000000, -1.2756886595, 30.4171210135, 0.0037000000, angry_weasel_sas, Tx-angry_weasel_sas, Search, LFM, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 1900000.0000000000, CHIRP_POSITIVE,0
0.2220000000, 0.2223669205, 0.0000650000, 0.0000936205, 8803000000.0000000000, -1.2756889273, 30.4171210135, 0.0037000000, angry_weasel_sas, Tx-angry_weasel_sas, Search, LFM, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 1900000.0000000000, CHIRP_POSITIVE,0
0.2257000000, 0.2260669205, 0.0000650000, 0.0000936205, 8803000000.0000000000, -1.2756881429, 30.4171210135, 0.0037000000, angry_weasel_sas, Tx-angry_weasel_sas, Search, LFM, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 1900000.0000000000, CHIRP_POSITIVE,0
0.2294000000, 0.2297669205, 0.0000650000, 0.0000936205, 8803000000.0000000000, -1.2756886336, 30.4171210135, 0.0037000000, angry_weasel_sas, Tx-angry_weasel_sas, Search, LFM, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 1900000.0000000000, CHIRP_POSITIVE,0
0.2331000000, 0.2334669205, 0.0000650000, 0.0000936205, 8803000000.0000000000, -1.2756891243, 30.4171210135, 0.0037000000, angry_weasel_sas, Tx-angry_weasel_sas, Search, LFM, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 1900000.0000000000, CHIRP_POSITIVE,0
0.2368000000, 0.2371669205, 0.0000650000, 0.0000936205, 8803000000.0000000000, -1.2756881170, 30.4171210135, 0.0037000000, angry_weasel_sas, Tx-angry_weasel_sas, Search, LFM, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 1900000.0000000000, CHIRP_POSITIVE,0
0.2405000000, 0.2408669205, 0.0000650000, 0.0000936205, 8803000000.0000000000, -1.2756886077, 30.4171210135, 0.0037000000, angry_weasel_sas, Tx-angry_weasel_sas, Search, LFM, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 1900000.0000000000, CHIRP_POSITIVE,0
0.2442000000, 0.2445669205, 0.0000650000, 0.0000936205, 8803000000.0000000000, -1.2756890984, 30.4171210135, 0.0037000000, angry_weasel_sas, Tx-angry_weasel_sas, Search, LFM, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 1900000.0000000000, CHIRP_POSITIVE,0
